Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Saturday, Jun 15",CIN,@,MIL,L,1.0,3.0,9.0,34-36,3.0,7.0,Wilson,Abbott,Megill,2:11,D,38419.0,.94,-1.0,
"Sunday, Jun 16",CIN,@,MIL,L,4.0,5.0,9.0,34-37,3.0,8.0,Rea,Sims,Megill,2:40,D,41676.0,.92,-2.0,
"Monday, Jun 17",CIN,@,PIT,L,1.0,4.0,9.0,34-38,4.0,8.0,Skenes,Spiers,Bednar,2:24,N,19951.0,.76,-3.0,
"Tuesday, Jun 18",CIN,@,PIT,W,2.0,1.0,9.0,35-38,3.0,8.0,Lodolo,Falter,Díaz,2:06,N,16880.0,.70,1.0,
"Wednesday, Jun 19",CIN,@,PIT,L,0.0,1.0,9.0,35-39,5.0,9.0,Holderman,Martinez,Bednar,2:08,D,21527.0,.76,-1.0,
"Friday, Jun 21",CIN,Home,BOS,W,5.0,2.0,9.0,36-39,3.0,7.5,Abbott,Crawford,Díaz,2:30,N,37146.0,.61,1.0,
"Saturday, Jun 22",CIN,Home,BOS,L,3.0,4.0,9.0,36-40,5.0,7.5,Kelly,Wilson,Jansen,2:53,D,31803.0,.71,-1.0,
"Sunday, Jun 23",CIN,Home,BOS,L,4.0,7.0,9.0,36-41,5.0,8.5,Bernardino,Lodolo,Jansen,2:53,D,29199.0,.64,-2.0,
"Monday, Jun 24",CIN,Home,PIT,W,11.0,5.0,9.0,37-41,3.0,8.5,Spiers,Falter,None,2:49,N,20077.0,.58,1.0,
"Tuesday, Jun 25",CIN,Home,PIT,L,5.0,9.0,9.0,37-42,4.0,9.5,Keller,Greene,None,2:45,N,25562.0,.63,-1.0,
"Wednesday, Jun 26",CIN,Home,PIT,L,1.0,6.0,9.0,37-43,4.0,10.5,Ortiz,Ashcraft,None,2:18,D,22450.0,.52,-2.0,
"Thursday, Jun 27",CIN,@,STL,W,11.0,4.0,9.0,38-43,4.0,10.0,Abbott,Mikolas,None,2:45,N,32787.0,.46,1.0,
"Friday, Jun 28",CIN,@,STL,L,0.0,1.0,9.0,38-44,4.0,11.0,Pallante,Montas,Helsley,2:36,N,40220.0,.55,-1.0,
"Saturday, Jun 29",CIN,@,STL,W,9.0,4.0,9.0,39-44,4.0,10.0,Spiers,Gray,None,3:03,D,39164.0,.49,1.0,
"Sunday, Jun 30",CIN,@,STL,L,0.0,2.0,9.0,39-45,4.0,11.0,Lynn,Greene,Helsley,2:17,D,40951.0,.46,-1.0,
"Tuesday, Jul 2",CIN,@,NYY,W,5.0,4.0,9.0,40-45,4.0,10.5,Ashcraft,Gil,Díaz,2:43,N,41219.0,.45,1.0,
