Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Tuesday, Sep 17",STL,Home,PIT,,,,,,,,,,,,,,,,
"Wednesday, Sep 18",STL,Home,PIT,,,,,,,,,,,,,,,,
"Thursday, Sep 19",STL,Home,PIT,,,,,,,,,,,,,,,,
"Friday, Sep 20",STL,Home,CLE,,,,,,,,,,,,,,,,
"Saturday, Sep 21",STL,Home,CLE,,,,,,,,,,,,,,,,
"Sunday, Sep 22",STL,Home,CLE,,,,,,,,,,,,,,,,
"Tuesday, Sep 24",STL,@,COL,,,,,,,,,,,,,,,,
"Wednesday, Sep 25",STL,@,COL,,,,,,,,,,,,,,,,
"Thursday, Sep 26",STL,@,COL,,,,,,,,,,,,,,,,
"Friday, Sep 27",STL,@,SFG,,,,,,,,,,,,,,,,
"Saturday, Sep 28",STL,@,SFG,,,,,,,,,,,,,,,,
"Sunday, Sep 29",STL,@,SFG,,,,,,,,,,,,,,,,
