Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Monday, Sep 9",BAL,@,BOS,,,,,,,,,,,,,,,,
"Tuesday, Sep 10",BAL,@,BOS,,,,,,,,,,,,,,,,
"Wednesday, Sep 11",BAL,@,BOS,,,,,,,,,,,,,,,,
"Friday, Sep 13",BAL,@,DET,,,,,,,,,,,,,,,,
"Saturday, Sep 14",BAL,@,DET,,,,,,,,,,,,,,,,
"Sunday, Sep 15",BAL,@,DET,,,,,,,,,,,,,,,,
"Tuesday, Sep 17",BAL,Home,SFG,,,,,,,,,,,,,,,,
"Wednesday, Sep 18",BAL,Home,SFG,,,,,,,,,,,,,,,,
"Thursday, Sep 19",BAL,Home,SFG,,,,,,,,,,,,,,,,
"Friday, Sep 20",BAL,Home,DET,,,,,,,,,,,,,,,,
"Saturday, Sep 21",BAL,Home,DET,,,,,,,,,,,,,,,,
"Sunday, Sep 22",BAL,Home,DET,,,,,,,,,,,,,,,,
"Tuesday, Sep 24",BAL,@,NYY,,,,,,,,,,,,,,,,
"Wednesday, Sep 25",BAL,@,NYY,,,,,,,,,,,,,,,,
"Thursday, Sep 26",BAL,@,NYY,,,,,,,,,,,,,,,,
"Friday, Sep 27",BAL,@,MIN,,,,,,,,,,,,,,,,
"Saturday, Sep 28",BAL,@,MIN,,,,,,,,,,,,,,,,
"Sunday, Sep 29",BAL,@,MIN,,,,,,,,,,,,,,,,
