Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Wednesday, May 15",MIA,@,DET,W,2.0,0.0,9.0,13-32,5.0,18.5,Rogers,Mize,Scott,2:25,D,19806.0,.08,2.0,
"Friday, May 17",MIA,Home,NYM,W,8.0,0.0,9.0,14-32,5.0,18.0,Luzardo,Scott,None,2:27,N,13555.0,.09,3.0,
"Saturday, May 18",MIA,Home,NYM,W-wo,10.0,9.0,10.0,15-32,5.0,18.0,Scott,López,None,3:09,D,15304.0,.11,4.0,
"Sunday, May 19",MIA,Home,NYM,L,3.0,7.0,9.0,15-33,5.0,19.0,Manaea,Sánchez,Garrett,2:59,D,19946.0,.13,-1.0,
"Monday, May 20",MIA,Home,MIL,W-wo,3.0,2.0,10.0,16-33,5.0,18.5,Scott,White,None,2:49,N,8255.0,.12,1.0,
"Tuesday, May 21",MIA,Home,MIL,L,5.0,7.0,9.0,16-34,5.0,19.5,Myers,Puk,Megill,2:44,N,6799.0,.12,-1.0,
"Wednesday, May 22",MIA,Home,MIL,W,1.0,0.0,9.0,17-34,5.0,19.5,Luzardo,Peralta,Scott,1:54,N,7792.0,.10,1.0,
"Friday, May 24",MIA,@,ARI,W,3.0,0.0,9.0,18-34,5.0,19.0,Garrett,Gallen,None,1:58,N,22642.0,.13,2.0,
"Saturday, May 25",MIA,@,ARI,L,2.0,3.0,9.0,18-35,5.0,20.0,Montgomery,Sánchez,Sewald,2:21,N,31966.0,.15,-1.0,
"Sunday, May 26",MIA,@,ARI,W,3.0,1.0,9.0,19-35,5.0,19.0,Weathers,Ginkel,Scott,2:37,D,25723.0,.12,1.0,
"Monday, May 27",MIA,@,SDP,L,1.0,2.0,9.0,19-36,5.0,19.0,Morejón,Puk,Suarez,2:34,D,38745.0,.14,-1.0,
"Tuesday, May 28",MIA,@,SDP,L,0.0,4.0,9.0,19-37,5.0,19.0,Waldron,Luzardo,None,2:01,N,41032.0,.12,-2.0,
"Wednesday, May 29",MIA,@,SDP,W,9.0,1.0,9.0,20-37,5.0,19.0,Garrett,Darvish,None,2:48,D,32227.0,.09,1.0,
"Friday, May 31",MIA,Home,TEX,W,8.0,2.0,9.0,21-37,5.0,19.0,Cronin,Ureña,None,2:19,N,11687.0,.11,2.0,
"Saturday, Jun 1",MIA,Home,TEX,L,0.0,7.0,9.0,21-38,5.0,20.0,Lorenzen,Weathers,None,2:41,D,21388.0,.13,-1.0,
"Sunday, Jun 2",MIA,Home,TEX,L,0.0,6.0,9.0,21-39,5.0,20.0,Heaney,Rogers,None,2:24,D,13351.0,.12,-2.0,
"Tuesday, Jun 4",MIA,Home,TBR,L,5.0,9.0,9.0,21-40,5.0,21.5,Pepiot,Luzardo,Fairbanks,2:48,N,9234.0,.09,-3.0,
"Wednesday, Jun 5",MIA,Home,TBR,L,3.0,5.0,9.0,21-41,5.0,22.5,Lovelady,Garrett,Fairbanks,2:20,N,8778.0,.06,-4.0,
"Friday, Jun 7",MIA,Home,CLE,W,3.0,2.0,9.0,22-41,5.0,22.0,Scott,Smith,None,2:14,N,10718.0,.06,1.0,
"Saturday, Jun 8",MIA,Home,CLE,L,0.0,8.0,9.0,22-42,5.0,23.0,Lively,Muñoz,Avila,2:41,N,15669.0,.06,-1.0,
"Sunday, Jun 9",MIA,Home,CLE,L,3.0,6.0,9.0,22-43,5.0,23.0,Sandlin,Puk,None,2:27,D,12850.0,.04,-2.0,
"Tuesday, Jun 11",MIA,@,NYM,W,4.0,2.0,9.0,23-43,5.0,23.0,Luzardo,Megill,Scott,2:50,N,22070.0,.04,1.0,
"Wednesday, Jun 12",MIA,@,NYM,L,4.0,10.0,9.0,23-44,5.0,23.0,Peterson,Garrett,None,2:45,N,19803.0,.05,-1.0,
"Thursday, Jun 13",MIA,@,NYM,L-wo,2.0,3.0,9.0,23-45,5.0,23.0,Díaz,Scott,None,2:25,N,22485.0,.03,-2.0,
"Friday, Jun 14",MIA,@,WSN,L,1.0,8.0,9.0,23-46,5.0,24.0,Gore,Anderson,None,2:22,N,23303.0,.03,-3.0,
"Saturday, Jun 15",MIA,@,WSN,L,0.0,4.0,9.0,23-47,5.0,24.0,Herz,Rogers,None,2:08,D,25637.0,.02,-4.0,
"Sunday, Jun 16",MIA,@,WSN,L,1.0,3.0,9.0,23-48,5.0,24.0,Parker,Luzardo,Finnegan,2:23,D,27003.0,.01,-5.0,
