Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Friday, Sep 6",MIL,Home,COL,,,,,,,,,,,,,,,,
"Saturday, Sep 7",MIL,Home,COL,,,,,,,,,,,,,,,,
"Sunday, Sep 8",MIL,Home,COL,,,,,,,,,,,,,,,,
"Tuesday, Sep 10",MIL,@,SFG,,,,,,,,,,,,,,,,
"Wednesday, Sep 11",MIL,@,SFG,,,,,,,,,,,,,,,,
"Thursday, Sep 12",MIL,@,SFG,,,,,,,,,,,,,,,,
"Friday, Sep 13",MIL,@,ARI,,,,,,,,,,,,,,,,
"Saturday, Sep 14",MIL,@,ARI,,,,,,,,,,,,,,,,
"Sunday, Sep 15",MIL,@,ARI,,,,,,,,,,,,,,,,
"Monday, Sep 16",MIL,Home,PHI,,,,,,,,,,,,,,,,
"Tuesday, Sep 17",MIL,Home,PHI,,,,,,,,,,,,,,,,
"Wednesday, Sep 18",MIL,Home,PHI,,,,,,,,,,,,,,,,
"Thursday, Sep 19",MIL,Home,ARI,,,,,,,,,,,,,,,,
"Friday, Sep 20",MIL,Home,ARI,,,,,,,,,,,,,,,,
"Saturday, Sep 21",MIL,Home,ARI,,,,,,,,,,,,,,,,
"Sunday, Sep 22",MIL,Home,ARI,,,,,,,,,,,,,,,,
"Tuesday, Sep 24",MIL,@,PIT,,,,,,,,,,,,,,,,
"Wednesday, Sep 25",MIL,@,PIT,,,,,,,,,,,,,,,,
"Thursday, Sep 26",MIL,@,PIT,,,,,,,,,,,,,,,,
"Friday, Sep 27",MIL,Home,NYM,,,,,,,,,,,,,,,,
"Saturday, Sep 28",MIL,Home,NYM,,,,,,,,,,,,,,,,
"Sunday, Sep 29",MIL,Home,NYM,,,,,,,,,,,,,,,,
