Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Saturday, Jun 15",TBR,@,ATL,L,2.0,9.0,9.0,33-38,5.0,16.0,Morton,Pepiot,None,2:38,D,40480.0,.39,-2.0,
"Sunday, Jun 16",TBR,@,ATL,W,8.0,6.0,9.0,34-38,5.0,15.0,Adam,Iglesias,Fairbanks,2:32,D,40211.0,.31,1.0,
"Tuesday, Jun 18",TBR,@,MIN,L-wo,6.0,7.0,9.0,34-39,5.0,16.0,Durán,Fairbanks,None,2:45,N,17342.0,.41,-1.0,
"Wednesday, Jun 19",TBR,@,MIN,W,3.0,2.0,10.0,35-39,4.0,15.0,Adam,Alcalá,Maton,3:12,N,20712.0,.37,1.0,
"Thursday, Jun 20",TBR,@,MIN,W,7.0,6.0,10.0,36-39,4.0,14.0,Fairbanks,Jax,None,3:16,D,24863.0,.43,2.0,
"Friday, Jun 21",TBR,@,PIT,W,10.0,3.0,9.0,37-39,4.0,13.0,Poche,Mlodzinski,None,2:45,N,26600.0,.40,3.0,
"Saturday, Jun 22",TBR,@,PIT,L,3.0,4.0,9.0,37-40,4.0,14.0,Jones,Eflin,Chapman,2:07,D,33040.0,.49,-1.0,
"Sunday, Jun 23",TBR,@,PIT,W,3.0,1.0,9.0,38-40,4.0,13.0,Kelly,Holderman,Fairbanks,2:22,D,29026.0,.42,1.0,
"Monday, Jun 24",TBR,Home,SEA,W,4.0,3.0,9.0,39-40,4.0,12.5,Maton,Voth,Fairbanks,3:00,N,14482.0,.47,2.0,
"Tuesday, Jun 25",TBR,Home,SEA,W,11.0,3.0,9.0,40-40,4.0,11.5,Cleavinger,Castillo,None,2:42,N,14034.0,.53,3.0,
"Wednesday, Jun 26",TBR,Home,SEA,L,2.0,5.0,9.0,40-41,4.0,11.5,Kirby,Armstrong,Thornton,2:50,D,18286.0,.61,-1.0,
