Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Sunday, Sep 8",MIN,@,KCR,,,,,,,,,,,,,,,,
"Monday, Sep 9",MIN,Home,LAA,,,,,,,,,,,,,,,,
"Tuesday, Sep 10",MIN,Home,LAA,,,,,,,,,,,,,,,,
"Wednesday, Sep 11",MIN,Home,LAA,,,,,,,,,,,,,,,,
"Friday, Sep 13",MIN,Home,CIN,,,,,,,,,,,,,,,,
"Saturday, Sep 14",MIN,Home,CIN,,,,,,,,,,,,,,,,
"Sunday, Sep 15",MIN,Home,CIN,,,,,,,,,,,,,,,,
"Monday, Sep 16",MIN,@,CLE,,,,,,,,,,,,,,,,
"Tuesday, Sep 17",MIN,@,CLE,,,,,,,,,,,,,,,,
"Wednesday, Sep 18",MIN,@,CLE,,,,,,,,,,,,,,,,
"Thursday, Sep 19",MIN,@,CLE,,,,,,,,,,,,,,,,
"Friday, Sep 20",MIN,@,BOS,,,,,,,,,,,,,,,,
"Saturday, Sep 21",MIN,@,BOS,,,,,,,,,,,,,,,,
"Sunday, Sep 22",MIN,@,BOS,,,,,,,,,,,,,,,,
"Tuesday, Sep 24",MIN,Home,MIA,,,,,,,,,,,,,,,,
"Wednesday, Sep 25",MIN,Home,MIA,,,,,,,,,,,,,,,,
"Thursday, Sep 26",MIN,Home,MIA,,,,,,,,,,,,,,,,
"Friday, Sep 27",MIN,Home,BAL,,,,,,,,,,,,,,,,
"Saturday, Sep 28",MIN,Home,BAL,,,,,,,,,,,,,,,,
"Sunday, Sep 29",MIN,Home,BAL,,,,,,,,,,,,,,,,
