game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,losing_Team
777541,2025-06-13T00:05:00Z,2025-06-12,R,Final,Pittsburgh Pirates,Chicago Cubs,134,112,N,1,Jameson Taillon,Andrew Heaney,,,2,3,9,Top,17,Wrigley Field,[],CHC leads 1-0,Chicago Cubs,Pittsburgh Pirates,Jameson Taillon,Andrew Heaney,Ryan Pressly,2025-06-12 - Pittsburgh Pirates (2) @ Chicago Cubs (3) (Final),
777546,2025-06-13T00:10:00Z,2025-06-12,R,Final,Chicago White Sox,Houston Astros,145,117,N,1,Framber Valdez,Davis Martin,,,3,4,9,Top,2392,Daikin Park,[],HOU wins 2-1,Houston Astros,Chicago White Sox,Framber Valdez,Davis Martin,Josh Hader,2025-06-12 - Chicago White Sox (3) @ Houston Astros (4) (Final),
777526,2025-06-13T18:20:00Z,2025-06-13,R,Final,Pittsburgh Pirates,Chicago Cubs,134,112,N,1,Cade Horton,Paul Skenes,,,2,1,10,Bottom,17,Wrigley Field,['MLBN (out-of-market only)'],Series tied 1-1,Pittsburgh Pirates,Chicago Cubs,Dennis Santana,Drew Pomeranz,David Bednar,2025-06-13 - Pittsburgh Pirates (2) @ Chicago Cubs (1) (Final),
777531,2025-06-13T22:45:00Z,2025-06-13,R,Final,Toronto Blue Jays,Philadelphia Phillies,141,143,N,1,Ranger Suárez,Kevin Gausman,,,0,8,9,Top,2681,Citizens Bank Park,[],PHI leads 1-0,Philadelphia Phillies,Toronto Blue Jays,Ranger Suárez,Kevin Gausman,,2025-06-13 - Toronto Blue Jays (0) @ Philadelphia Phillies (8) (Final),
777530,2025-06-13T22:45:00Z,2025-06-13,R,Final,Miami Marlins,Washington Nationals,146,120,N,1,Mitchell Parker,Edward Cabrera,,,11,9,9,Bottom,3309,Nationals Park,[],MIA leads 1-0,Miami Marlins,Washington Nationals,Tyler Phillips,Mitchell Parker,Calvin Faucher,2025-06-13 - Miami Marlins (11) @ Washington Nationals (9) (Final),
777539,2025-06-13T23:08:00Z,2025-06-13,R,Final,Los Angeles Angels,Baltimore Orioles,108,110,N,1,Charlie Morton,Jack Kochanowicz,,,0,2,9,Top,2,Oriole Park at Camden Yards,['Apple TV+'],BAL leads 1-0,Baltimore Orioles,Los Angeles Angels,Charlie Morton,Jack Kochanowicz,Félix Bautista,2025-06-13 - Los Angeles Angels (0) @ Baltimore Orioles (2) (Final),
777538,2025-06-13T23:10:00Z,2025-06-13,R,Final,Cincinnati Reds,Detroit Tigers,113,116,N,1,Brant Hurter,Nick Martinez,,,5,11,9,Top,2394,Comerica Park,[],DET leads 1-0,Detroit Tigers,Cincinnati Reds,Keider Montero,Nick Martinez,,2025-06-13 - Cincinnati Reds (5) @ Detroit Tigers (11) (Final),
777528,2025-06-13T23:10:00Z,2025-06-13,R,Final,Tampa Bay Rays,New York Mets,139,121,N,1,Clay Holmes,Taj Bradley,,,7,5,9,Bottom,3289,Citi Field,[],TB leads 1-0,Tampa Bay Rays,New York Mets,Eric Orze,Max Kranick,Pete Fairbanks,2025-06-13 - Tampa Bay Rays (7) @ New York Mets (5) (Final),
777537,2025-06-13T23:10:00Z,2025-06-13,R,Final,New York Yankees,Boston Red Sox,147,111,N,1,Garrett Crochet,Ryan Yarbrough,,,1,2,10,Bottom,3,Fenway Park,['MLBN (out-of-market only)'],BOS leads 1-0,Boston Red Sox,New York Yankees,Garrett Whitlock,Tim Hill,,2025-06-13 - New York Yankees (1) @ Boston Red Sox (2) (Final),
777535,2025-06-13T23:15:00Z,2025-06-13,R,Final,Colorado Rockies,Atlanta Braves,115,144,N,1,Bryce Elder,Germán Márquez,,,4,12,9,Top,4705,Truist Park,[],ATL leads 1-0,Atlanta Braves,Colorado Rockies,Enyel De Los Santos,Victor Vodnik,,2025-06-13 - Colorado Rockies (4) @ Atlanta Braves (12) (Final),
777524,2025-06-14T00:05:00Z,2025-06-13,R,Final,Chicago White Sox,Texas Rangers,145,140,N,1,Shawn Armstrong,Adrian Houser,,,1,3,9,Top,5325,Globe Life Field,[],TEX leads 1-0,Texas Rangers,Chicago White Sox,Jacob Webb,Adrian Houser,Robert Garcia,2025-06-13 - Chicago White Sox (1) @ Texas Rangers (3) (Final),
777529,2025-06-14T00:10:00Z,2025-06-13,R,Final,Athletics,Kansas City Royals,133,118,N,1,Michael Wacha,Luis Severino,,,6,4,9,Bottom,7,Kauffman Stadium,[],ATH leads 1-0,Athletics,Kansas City Royals,Luis Severino,Michael Wacha,,2025-06-13 - Athletics (6) @ Kansas City Royals (4) (Final),
777527,2025-06-14T00:10:00Z,2025-06-13,R,Final,Minnesota Twins,Houston Astros,142,117,N,1,Colton Gordon,Chris Paddack,,,3,10,9,Top,2392,Daikin Park,[],HOU leads 1-0,Houston Astros,Minnesota Twins,Colton Gordon,Chris Paddack,,2025-06-13 - Minnesota Twins (3) @ Houston Astros (10) (Final),
777525,2025-06-14T00:10:00Z,2025-06-13,R,Final,St. Louis Cardinals,Milwaukee Brewers,138,158,N,1,Freddy Peralta,Erick Fedde,,,2,3,9,Top,32,American Family Field,[],MIL leads 2-0,Milwaukee Brewers,St. Louis Cardinals,Freddy Peralta,Erick Fedde,Trevor Megill,2025-06-13 - St. Louis Cardinals (2) @ Milwaukee Brewers (3) (Final),
777521,2025-06-14T01:40:00Z,2025-06-13,R,Final,San Diego Padres,Arizona Diamondbacks,135,109,N,1,Ryne Nelson,Stephen Kolek,,,1,5,9,Top,15,Chase Field,['Apple TV+'],AZ leads 1-0,Arizona Diamondbacks,San Diego Padres,Ryne Nelson,Stephen Kolek,,2025-06-13 - San Diego Padres (1) @ Arizona Diamondbacks (5) (Final),
777520,2025-06-14T02:10:00Z,2025-06-13,R,Final,Cleveland Guardians,Seattle Mariners,114,136,N,1,Luis Castillo,Gavin Williams,,,2,7,9,Top,680,T-Mobile Park,[],SEA leads 1-0,Seattle Mariners,Cleveland Guardians,Carlos Vargas,Tim Herrin,,2025-06-13 - Cleveland Guardians (2) @ Seattle Mariners (7) (Final),
777522,2025-06-14T02:10:00Z,2025-06-13,R,Final,San Francisco Giants,Los Angeles Dodgers,137,119,N,1,Yoshinobu Yamamoto,Logan Webb,,,6,2,9,Bottom,22,Dodger Stadium,['MLBN (out-of-market only)'],SF leads 1-0,San Francisco Giants,Los Angeles Dodgers,Logan Webb,Yoshinobu Yamamoto,,2025-06-13 - San Francisco Giants (6) @ Los Angeles Dodgers (2) (Final),
777514,2025-06-14T17:05:00Z,2025-06-14,R,Final,Miami Marlins,Washington Nationals,146,120,N,1,Trevor Williams,Cade Gibson,,,4,3,9,Bottom,3309,Nationals Park,['MLBN (out-of-market only)'],MIA wins 2-0,Miami Marlins,Washington Nationals,Janson Junk,Trevor Williams,Calvin Faucher,2025-06-14 - Miami Marlins (4) @ Washington Nationals (3) (Final),
777517,2025-06-14T17:10:00Z,2025-06-14,R,Final,Cincinnati Reds,Detroit Tigers,113,116,N,1,Jack Flaherty,Brady Singer,,,11,1,9,Bottom,2394,Comerica Park,[],Series tied 1-1,Cincinnati Reds,Detroit Tigers,Brady Singer,Jack Flaherty,,2025-06-14 - Cincinnati Reds (11) @ Detroit Tigers (1) (Final),
777513,2025-06-14T18:20:00Z,2025-06-14,R,Final,Pittsburgh Pirates,Chicago Cubs,134,112,N,1,Matthew Boyd,Mike Burrows,,,1,2,9,Top,17,Wrigley Field,[],CHC leads 2-1,Chicago Cubs,Pittsburgh Pirates,Matthew Boyd,Ryan Borucki,Daniel Palencia,2025-06-14 - Pittsburgh Pirates (1) @ Chicago Cubs (2) (Final),
777519,2025-06-14T20:05:00Z,2025-06-14,R,Final,Los Angeles Angels,Baltimore Orioles,108,110,N,1,Tomoyuki Sugano,Tyler Anderson,,,5,6,9,Top,2,Oriole Park at Camden Yards,[],BAL wins 2-0,Baltimore Orioles,Los Angeles Angels,Keegan Akin,Tyler Anderson,Félix Bautista,2025-06-14 - Los Angeles Angels (5) @ Baltimore Orioles (6) (Final),
777509,2025-06-14T20:05:00Z,2025-06-14,R,Final,Toronto Blue Jays,Philadelphia Phillies,141,143,N,1,Cristopher Sánchez,Bowden Francis,,,2,3,9,Top,2681,Citizens Bank Park,[],PHI wins 2-0,Philadelphia Phillies,Toronto Blue Jays,Orion Kerkering,Chad Green,Matt Strahm,2025-06-14 - Toronto Blue Jays (2) @ Philadelphia Phillies (3) (Final),
777508,2025-06-14T20:05:00Z,2025-06-14,R,Final,Chicago White Sox,Texas Rangers,145,140,N,1,Jacob deGrom,Mike Vasil,,,4,5,11,Bottom,5325,Globe Life Field,[],TEX wins 2-0,Texas Rangers,Chicago White Sox,Jacob Latz,Tyler Alexander,,2025-06-14 - Chicago White Sox (4) @ Texas Rangers (5) (Final),
777511,2025-06-14T20:10:00Z,2025-06-14,R,Final,Athletics,Kansas City Royals,133,118,N,1,Michael Lorenzen,Jacob Lopez,,,4,0,9,Bottom,7,Kauffman Stadium,[],ATH wins 2-0,Athletics,Kansas City Royals,Jacob Lopez,Michael Lorenzen,,2025-06-14 - Athletics (4) @ Kansas City Royals (0) (Final),
777518,2025-06-14T20:10:00Z,2025-06-14,R,Final,Tampa Bay Rays,New York Mets,139,121,N,1,Tylor Megill,Drew Rasmussen,,,8,4,9,Bottom,3289,Citi Field,[],TB wins 2-0,Tampa Bay Rays,New York Mets,Drew Rasmussen,Tylor Megill,,2025-06-14 - Tampa Bay Rays (8) @ New York Mets (4) (Final),
777510,2025-06-14T20:10:00Z,2025-06-14,R,Final,Minnesota Twins,Houston Astros,142,117,N,1,Hunter Brown,Joe Ryan,,,2,3,9,Bottom,2392,Daikin Park,[],HOU wins 2-0,Houston Astros,Minnesota Twins,Josh Hader,Jhoan Duran,,2025-06-14 - Minnesota Twins (2) @ Houston Astros (3) (Final),
777523,2025-06-14T20:10:00Z,2025-06-14,R,Final,Colorado Rockies,Atlanta Braves,115,144,N,1,Spencer Strider,Chase Dollander,,,1,4,9,Top,4705,Truist Park,[],ATL wins 2-0,Atlanta Braves,Colorado Rockies,Spencer Strider,Chase Dollander,,2025-06-14 - Colorado Rockies (1) @ Atlanta Braves (4) (Final),
777512,2025-06-14T20:10:00Z,2025-06-14,R,Final,St. Louis Cardinals,Milwaukee Brewers,138,158,N,1,Jose Quintana,Andre Pallante,,,8,5,9,Bottom,32,American Family Field,['FS1'],MIL leads 2-1,St. Louis Cardinals,Milwaukee Brewers,Kyle Leahy,Jose Quintana,,2025-06-14 - St. Louis Cardinals (8) @ Milwaukee Brewers (5) (Final),
777515,2025-06-14T23:15:00Z,2025-06-14,R,Final,San Diego Padres,Arizona Diamondbacks,135,109,N,1,Zac Gallen,Ryan Bergert,,,7,8,9,Bottom,15,Chase Field,['FOX'],AZ wins 2-0,Arizona Diamondbacks,San Diego Padres,Kevin Ginkel,Robert Suarez,,2025-06-14 - San Diego Padres (7) @ Arizona Diamondbacks (8) (Final),
777516,2025-06-14T23:15:00Z,2025-06-14,R,Final,New York Yankees,Boston Red Sox,147,111,N,1,Hunter Dobbins,Carlos Rodón,,,3,4,9,Top,3,Fenway Park,['FOX'],BOS wins 2-0,Boston Red Sox,New York Yankees,Hunter Dobbins,Carlos Rodón,Greg Weissert,2025-06-14 - New York Yankees (3) @ Boston Red Sox (4) (Final),
777507,2025-06-15T01:40:00Z,2025-06-14,R,Final,Cleveland Guardians,Seattle Mariners,114,136,N,1,George Kirby,Tanner Bibee,,,3,4,9,Bottom,680,T-Mobile Park,[],SEA wins 2-0,Seattle Mariners,Cleveland Guardians,Jackson Kowar,Emmanuel Clase,,2025-06-14 - Cleveland Guardians (3) @ Seattle Mariners (4) (Final),
777506,2025-06-15T02:10:00Z,2025-06-14,R,Final,San Francisco Giants,Los Angeles Dodgers,137,119,N,1,Clayton Kershaw,Landen Roupp,,,5,11,9,Top,22,Dodger Stadium,['MLBN (out-of-market only)'],Series tied 1-1,Los Angeles Dodgers,San Francisco Giants,Clayton Kershaw,Landen Roupp,,2025-06-14 - San Francisco Giants (5) @ Los Angeles Dodgers (11) (Final),
777505,2025-06-15T16:05:00Z,2025-06-15,R,Final,Cincinnati Reds,Detroit Tigers,113,116,N,1,Tyler Holton,Wade Miley,,,8,4,9,Bottom,2394,Comerica Park,['Roku'],CIN wins 2-1,Cincinnati Reds,Detroit Tigers,Graham Ashcraft,Will Vest,,2025-06-15 - Cincinnati Reds (8) @ Detroit Tigers (4) (Final),
777501,2025-06-15T17:35:00Z,2025-06-15,R,Final,Los Angeles Angels,Baltimore Orioles,108,110,N,1,Scott Blewett,Yusei Kikuchi,,,2,11,9,Top,2,Oriole Park at Camden Yards,[],BAL wins 3-0,Baltimore Orioles,Los Angeles Angels,Cade Povich,Yusei Kikuchi,,2025-06-15 - Los Angeles Angels (2) @ Baltimore Orioles (11) (Final),
777499,2025-06-15T17:35:00Z,2025-06-15,R,Final,Toronto Blue Jays,Philadelphia Phillies,141,143,N,1,Zack Wheeler,José Berríos,,,4,11,9,Top,2681,Citizens Bank Park,['MLBN (out-of-market only)'],PHI wins 3-0,Philadelphia Phillies,Toronto Blue Jays,Zack Wheeler,José Berríos,,2025-06-15 - Toronto Blue Jays (4) @ Philadelphia Phillies (11) (Final),
777504,2025-06-15T17:35:00Z,2025-06-15,R,Final,Colorado Rockies,Atlanta Braves,115,144,N,1,Grant Holmes,Austin Gomber,,,10,1,9,Bottom,4705,Truist Park,[],ATL wins 2-1,Colorado Rockies,Atlanta Braves,Jake Bird,Grant Holmes,,2025-06-15 - Colorado Rockies (10) @ Atlanta Braves (1) (Final),
777503,2025-06-15T17:35:00Z,2025-06-15,R,Final,Miami Marlins,Washington Nationals,146,120,N,1,MacKenzie Gore,Eury Pérez,,,3,1,9,Bottom,3309,Nationals Park,[],MIA wins 3-0,Miami Marlins,Washington Nationals,Lake Bachar,MacKenzie Gore,Freddy Tarnok,2025-06-15 - Miami Marlins (3) @ Washington Nationals (1) (Final),
777500,2025-06-15T17:35:00Z,2025-06-15,R,Final,New York Yankees,Boston Red Sox,147,111,N,1,Brayan Bello,Max Fried,,,0,2,9,Top,3,Fenway Park,['MLBN (out-of-market only)'],BOS wins 3-0,Boston Red Sox,New York Yankees,Brayan Bello,Max Fried,Garrett Whitlock,2025-06-15 - New York Yankees (0) @ Boston Red Sox (2) (Final),
777502,2025-06-15T17:40:00Z,2025-06-15,R,Final,Tampa Bay Rays,New York Mets,139,121,N,1,Griffin Canning,Shane Baz,,,9,0,9,Bottom,3289,Citi Field,[],TB wins 3-0,Tampa Bay Rays,New York Mets,Shane Baz,Griffin Canning,,2025-06-15 - Tampa Bay Rays (9) @ New York Mets (0) (Final),
777496,2025-06-15T18:10:00Z,2025-06-15,R,Final,Athletics,Kansas City Royals,133,118,N,1,Noah Cameron,Jeffrey Springs,,,3,2,9,Bottom,7,Kauffman Stadium,[],ATH wins 3-0,Athletics,Kansas City Royals,Tyler Ferguson,Carlos Estévez,Mason Miller,2025-06-15 - Athletics (3) @ Kansas City Royals (2) (Final),
777494,2025-06-15T18:10:00Z,2025-06-15,R,Final,Minnesota Twins,Houston Astros,142,117,N,1,Brandon Walter,Simeon Woods Richardson,,,1,2,10,Bottom,2392,Daikin Park,[],HOU wins 3-0,Houston Astros,Minnesota Twins,Josh Hader,Cole Sands,,2025-06-15 - Minnesota Twins (1) @ Houston Astros (2) (Final),
777492,2025-06-15T18:10:00Z,2025-06-15,R,Final,St. Louis Cardinals,Milwaukee Brewers,138,158,N,1,Quinn Priester,Miles Mikolas,,,2,3,9,Top,32,American Family Field,[],MIL wins 3-1,Milwaukee Brewers,St. Louis Cardinals,Quinn Priester,Miles Mikolas,Trevor Megill,2025-06-15 - St. Louis Cardinals (2) @ Milwaukee Brewers (3) (Final),
777497,2025-06-15T18:20:00Z,2025-06-15,R,Final,Pittsburgh Pirates,Chicago Cubs,134,112,N,1,Colin Rea,Mitch Keller,,,2,3,10,Bottom,17,Wrigley Field,[],CHC wins 3-1,Chicago Cubs,Pittsburgh Pirates,Chris Flexen,David Bednar,,2025-06-15 - Pittsburgh Pirates (2) @ Chicago Cubs (3) (Final),
777493,2025-06-15T18:35:00Z,2025-06-15,R,Final,Chicago White Sox,Texas Rangers,145,140,N,1,Kumar Rocker,Aaron Civale,,,1,2,9,Top,5325,Globe Life Field,[],TEX wins 3-0,Texas Rangers,Chicago White Sox,Kumar Rocker,Aaron Civale,Luke Jackson,2025-06-15 - Chicago White Sox (1) @ Texas Rangers (2) (Final),
777491,2025-06-15T20:10:00Z,2025-06-15,R,Final,San Diego Padres,Arizona Diamondbacks,135,109,N,1,Merrill Kelly,Nick Pivetta,,,8,2,9,Bottom,15,Chase Field,[],AZ wins 2-1,San Diego Padres,Arizona Diamondbacks,Nick Pivetta,Merrill Kelly,,2025-06-15 - San Diego Padres (8) @ Arizona Diamondbacks (2) (Final),
777495,2025-06-15T20:10:00Z,2025-06-15,R,Final,Cleveland Guardians,Seattle Mariners,114,136,N,1,Emerson Hancock,Luis L. Ortiz,,,0,6,9,Top,680,T-Mobile Park,['MLBN (out-of-market only)'],SEA wins 3-0,Seattle Mariners,Cleveland Guardians,Emerson Hancock,Luis L. Ortiz,,2025-06-15 - Cleveland Guardians (0) @ Seattle Mariners (6) (Final),
777498,2025-06-15T23:10:00Z,2025-06-15,R,Final,San Francisco Giants,Los Angeles Dodgers,137,119,N,1,Dustin May,Sean Hjelle,,,4,5,9,Top,22,Dodger Stadium,['ESPN'],LAD wins 2-1,Los Angeles Dodgers,San Francisco Giants,Dustin May,Joey Lucchesi,Tanner Scott,2025-06-15 - San Francisco Giants (4) @ Los Angeles Dodgers (5) (Final),
777483,2025-06-16T22:40:00Z,2025-06-16,R,Final,Philadelphia Phillies,Miami Marlins,143,146,N,1,Sandy Alcantara,Mick Abel,,,5,2,9,Bottom,4169,loanDepot park,[],PHI leads 1-0,Philadelphia Phillies,Miami Marlins,Mick Abel,Sandy Alcantara,Orion Kerkering,2025-06-16 - Philadelphia Phillies (5) @ Miami Marlins (2) (Final),
777488,2025-06-16T22:45:00Z,2025-06-16,R,Final,Colorado Rockies,Washington Nationals,115,120,N,1,Jake Irvin,Carson Palmquist,,,6,4,9,Bottom,3309,Nationals Park,[],COL leads 1-0,Colorado Rockies,Washington Nationals,Victor Vodnik,Kyle Finnegan,Seth Halvorsen,2025-06-16 - Colorado Rockies (6) @ Washington Nationals (4) (Final),
777487,2025-06-16T23:05:00Z,2025-06-16,R,Final,Los Angeles Angels,New York Yankees,108,147,N,1,Clarke Schmidt,José Soriano,,,1,0,11,Bottom,3313,Yankee Stadium,['MLBN (out-of-market only)'],LAA leads 1-0,Los Angeles Angels,New York Yankees,Ryan Zeferjahn,Jonathan Loáisiga,Hunter Strickland,2025-06-16 - Los Angeles Angels (1) @ New York Yankees (0) (Final),
777484,2025-06-16T23:35:00Z,2025-06-16,R,Final,Baltimore Orioles,Tampa Bay Rays,110,139,N,1,Ryan Pepiot,Zach Eflin,,,1,7,9,Top,2523,George M. Steinbrenner Field,[],TB leads 1-0,Tampa Bay Rays,Baltimore Orioles,Ryan Pepiot,Zach Eflin,,2025-06-16 - Baltimore Orioles (1) @ Tampa Bay Rays (7) (Final),
777486,2025-06-17T01:40:00Z,2025-06-16,R,Final,Boston Red Sox,Seattle Mariners,111,136,N,1,Logan Gilbert,Lucas Giolito,,,2,0,9,Bottom,680,T-Mobile Park,[],BOS leads 1-0,Boston Red Sox,Seattle Mariners,Lucas Giolito,Logan Gilbert,Aroldis Chapman,2025-06-16 - Boston Red Sox (2) @ Seattle Mariners (0) (Final),
777485,2025-06-17T02:05:00Z,2025-06-16,R,Final,Houston Astros,Athletics,117,133,N,1,Mitch Spence,Ryan Gusto,,,1,3,9,Bottom,2529,Sutter Health Park,[],ATH leads 1-0,Athletics,Houston Astros,Mason Miller,Bryan Abreu,,2025-06-16 - Houston Astros (1) @ Athletics (3) (Final),
777490,2025-06-17T02:10:00Z,2025-06-16,R,Final,San Diego Padres,Los Angeles Dodgers,135,119,N,1,Shohei Ohtani,Dylan Cease,,,3,6,9,Top,22,Dodger Stadium,['MLBN (out-of-market only)'],LAD leads 1-0,Los Angeles Dodgers,San Diego Padres,Ben Casparius,Dylan Cease,Kirby Yates,2025-06-16 - San Diego Padres (3) @ Los Angeles Dodgers (6) (Final),
777481,2025-06-17T22:10:00Z,2025-06-17,R,Final,Philadelphia Phillies,Miami Marlins,143,146,N,1,Cal Quantrill,Jesús Luzardo,,,3,8,9,Top,4169,loanDepot park,[],Series tied 1-1,Miami Marlins,Philadelphia Phillies,Freddy Tarnok,Jesús Luzardo,,2025-06-17 - Philadelphia Phillies (3) @ Miami Marlins (8) (Final),
777475,2025-06-17T22:40:00Z,2025-06-17,R,Final,Pittsburgh Pirates,Detroit Tigers,134,116,N,1,Casey Mize,Bailey Falter,,,3,7,9,Top,2394,Comerica Park,[],DET leads 1-0,Detroit Tigers,Pittsburgh Pirates,Casey Mize,Carmen Mlodzinski,,2025-06-17 - Pittsburgh Pirates (3) @ Detroit Tigers (7) (Final),
777480,2025-06-17T22:45:00Z,2025-06-17,R,Final,Colorado Rockies,Washington Nationals,115,120,N,1,Michael Soroka,Antonio Senzatela,,,10,6,9,Bottom,3309,Nationals Park,[],COL leads 2-0,Colorado Rockies,Washington Nationals,Antonio Senzatela,Michael Soroka,,2025-06-17 - Colorado Rockies (10) @ Washington Nationals (6) (Final),
777476,2025-06-17T23:05:00Z,2025-06-17,R,Final,Los Angeles Angels,New York Yankees,108,147,N,1,Will Warren,Kyle Hendricks,,,4,0,9,Bottom,3313,Yankee Stadium,[],LAA leads 2-0,Los Angeles Angels,New York Yankees,Kyle Hendricks,Will Warren,,2025-06-17 - Los Angeles Angels (4) @ New York Yankees (0) (Final),
777479,2025-06-17T23:07:00Z,2025-06-17,R,Final,Arizona Diamondbacks,Toronto Blue Jays,109,141,N,1,Chris Bassitt,Brandon Pfaadt,,,4,5,9,Bottom,14,Rogers Centre,[],TOR leads 1-0,Toronto Blue Jays,Arizona Diamondbacks,Jeff Hoffman,Shelby Miller,,2025-06-17 - Arizona Diamondbacks (4) @ Toronto Blue Jays (5) (Final),
777478,2025-06-17T23:10:00Z,2025-06-17,R,Final,Minnesota Twins,Cincinnati Reds,142,113,N,1,Andrew Abbott,David Festa,,,5,6,9,Top,2602,Great American Ball Park,[],CIN leads 1-0,Cincinnati Reds,Minnesota Twins,Scott Barlow,Brock Stewart,Emilio Pagán,2025-06-17 - Minnesota Twins (5) @ Cincinnati Reds (6) (Final),
777489,2025-06-17T23:15:00Z,2025-06-17,R,Final,New York Mets,Atlanta Braves,121,144,N,1,Spencer Schwellenbach,David Peterson,,,4,5,10,Bottom,4705,Truist Park,['MLBN (out-of-market only)'],ATL leads 1-0,Atlanta Braves,New York Mets,Raisel Iglesias,Huascar Brazobán,,2025-06-17 - New York Mets (4) @ Atlanta Braves (5) (Final),
777477,2025-06-17T23:35:00Z,2025-06-17,R,Final,Baltimore Orioles,Tampa Bay Rays,110,139,N,1,Zack Littell,Dean Kremer,,,5,1,9,Bottom,2523,George M. Steinbrenner Field,[],Series tied 1-1,Baltimore Orioles,Tampa Bay Rays,Dean Kremer,Zack Littell,,2025-06-17 - Baltimore Orioles (5) @ Tampa Bay Rays (1) (Final),
777467,2025-06-17T23:40:00Z,2025-06-17,R,Final,St. Louis Cardinals,Chicago White Sox,138,145,N,1,Shane Smith,Matthew Liberatore,,,12,2,9,Bottom,4,Rate Field,[],STL leads 1-0,St. Louis Cardinals,Chicago White Sox,Matthew Liberatore,Shane Smith,,2025-06-17 - St. Louis Cardinals (12) @ Chicago White Sox (2) (Final),
777468,2025-06-18T00:05:00Z,2025-06-17,R,Final,Kansas City Royals,Texas Rangers,118,140,N,1,Jack Leiter,Seth Lugo,,,6,1,9,Bottom,5325,Globe Life Field,[],KC leads 1-0,Kansas City Royals,Texas Rangers,Seth Lugo,Jack Leiter,,2025-06-17 - Kansas City Royals (6) @ Texas Rangers (1) (Final),
777482,2025-06-18T00:05:00Z,2025-06-17,R,Final,Milwaukee Brewers,Chicago Cubs,158,112,N,1,Ben Brown,Chad Patrick,,,3,5,9,Top,17,Wrigley Field,[],CHC leads 1-0,Chicago Cubs,Milwaukee Brewers,Ben Brown,Chad Patrick,Daniel Palencia,2025-06-17 - Milwaukee Brewers (3) @ Chicago Cubs (5) (Final),
777473,2025-06-18T01:40:00Z,2025-06-17,R,Final,Boston Red Sox,Seattle Mariners,111,136,N,1,Bryan Woo,Walker Buehler,,,0,8,9,Top,680,T-Mobile Park,[],Series tied 1-1,Seattle Mariners,Boston Red Sox,Bryan Woo,Walker Buehler,,2025-06-17 - Boston Red Sox (0) @ Seattle Mariners (8) (Final),
777472,2025-06-18T01:45:00Z,2025-06-17,R,Final,Cleveland Guardians,San Francisco Giants,114,137,N,1,Robbie Ray,Slade Cecconi,,,3,2,9,Bottom,2395,Oracle Park,[],CLE leads 1-0,Cleveland Guardians,San Francisco Giants,Slade Cecconi,Robbie Ray,Emmanuel Clase,2025-06-17 - Cleveland Guardians (3) @ San Francisco Giants (2) (Final),
777469,2025-06-18T02:05:00Z,2025-06-17,R,Final,Houston Astros,Athletics,117,133,N,1,JP Sears,Jason Alexander,,,13,3,9,Bottom,2529,Sutter Health Park,[],Series tied 1-1,Houston Astros,Athletics,Jason Alexander,JP Sears,,2025-06-17 - Houston Astros (13) @ Athletics (3) (Final),
777471,2025-06-18T02:10:00Z,2025-06-17,R,Final,San Diego Padres,Los Angeles Dodgers,135,119,N,1,Jack Dreyer,Randy Vásquez,,,6,8,9,Top,22,Dodger Stadium,"['TBS (out-of-market only)', 'TBS']",LAD leads 2-0,Los Angeles Dodgers,San Diego Padres,Matt Sauer,Jeremiah Estrada,Tanner Scott,2025-06-17 - San Diego Padres (6) @ Los Angeles Dodgers (8) (Final),
777453,2025-06-18T20:10:00Z,2025-06-18,R,Final,Boston Red Sox,Seattle Mariners,111,136,N,1,Luis Castillo,Garrett Crochet,,,3,1,9,Bottom,680,T-Mobile Park,['MLBN (out-of-market only)'],BOS wins 2-1,Boston Red Sox,Seattle Mariners,Garrett Crochet,Luis Castillo,Greg Weissert,2025-06-18 - Boston Red Sox (3) @ Seattle Mariners (1) (Final),
777465,2025-06-18T22:40:00Z,2025-06-18,R,Final,Philadelphia Phillies,Miami Marlins,143,146,N,1,Adam Mazur,Ranger Suárez,,,4,2,9,Bottom,4169,loanDepot park,[],PHI leads 2-1,Philadelphia Phillies,Miami Marlins,Ranger Suárez,Adam Mazur,Matt Strahm,2025-06-18 - Philadelphia Phillies (4) @ Miami Marlins (2) (Final),
777461,2025-06-18T22:45:00Z,2025-06-18,R,Final,Colorado Rockies,Washington Nationals,115,120,N,1,Mitchell Parker,Germán Márquez,,,3,1,9,Bottom,3309,Nationals Park,[],COL wins 3-0,Colorado Rockies,Washington Nationals,Germán Márquez,Mitchell Parker,Seth Halvorsen,2025-06-18 - Colorado Rockies (3) @ Washington Nationals (1) (Final),
777466,2025-06-18T23:05:00Z,2025-06-18,R,Final,Los Angeles Angels,New York Yankees,108,147,N,1,Ryan Yarbrough,Jack Kochanowicz,,,3,2,9,Bottom,3313,Yankee Stadium,[],LAA wins 3-0,Los Angeles Angels,New York Yankees,Héctor Neris,Fernando Cruz,Kenley Jansen,2025-06-18 - Los Angeles Angels (3) @ New York Yankees (2) (Final),
